timer,hart,hart_rolling_mean
1254.83218881,513.74454966,514.486043341
1255.68697913,513.716583152,514.477073284
1256.54176945,513.690712678,514.467502948
1257.39655977,513.667979971,514.457326377
1258.25135009,513.649532846,514.446563382
1259.10614041,513.63657426,514.435260139
1259.96093073,513.630306826,514.423488663
1260.81572105,513.63188378,514.411345342
1261.67051137,513.642361363,514.398948636
1262.52530169,513.662644247,514.386435974
1263.38009201,513.6934307,514.373960043
1264.23488233,513.735170256,514.36168473
1265.08967264,513.788030804,514.349780852
1265.94446296,513.851862967,514.338421529
1266.79925328,513.926164703,514.327777127
1267.6540436,514.010062964,514.318009903
1268.50883392,514.102320423,514.309268654
1269.36362424,514.201360954,514.30168363
1270.21841456,514.30531076,514.295362019
1271.07320488,514.412057433,514.290384353
1271.9279952,514.519321366,514.286801959
1272.78278552,514.624727884,514.284635396
1273.63757584,514.725875354,514.283873631
1274.49236616,514.820403653,514.284473841
1275.34715648,514.906066351,514.286361809
1276.2019468,514.980804471,514.289433038
1277.05673712,515.042818488,514.29355483
1277.91152744,515.090631267,514.298569469
1278.76631775,515.123131534,514.304298327
1279.62110807,515.139598534,514.310546606
1280.47589839,515.139720135,514.317108651
1281.33068871,515.123606805,514.323773787
1282.18547903,515.091788468,514.330332378
1283.04026935,515.045187842,514.336581703
1283.89505967,514.985078754,514.342331392
1284.74984999,514.913034958,514.347408088
1285.60464031,514.830865071,514.351658946
1286.45943063,514.74053325,514.354953692
1287.31422095,514.644074645,514.357185355
1288.16901127,514.543513676,514.358269989
1289.02380159,514.440789685,514.358145725
1289.87859191,514.33770087,514.35677153
1290.73338223,514.235876111,514.354125983
1291.58817254,514.136766021,514.350206169
1292.44296286,514.041639766,514.34502658
1293.29775318,513.951590828,514.338618082
1294.1525435,513.867557583,514.331027125
1295.00733382,513.790349197,514.322315155
1295.86212414,513.720669011,514.312558154
1296.71691446,513.659144752,514.301846478
1297.57170478,513.606368664,514.290285174
1298.4264951,513.562926375,514.277994543
1299.28128542,513.52939578,514.265110531
1300.13607574,513.506324758,514.251784664
1300.99086606,513.494206189,514.238183512
1301.84565638,513.493454968,514.224487487
1302.7004467,513.50438243,514.210888786
1303.55523702,513.52716791,514.197588397
1304.41002734,513.561832298,514.184792284
1305.26481765,513.608215795,514.17270679
1306.11960797,513.665962535,514.161533405
1306.97439829,513.734521297,514.151463321
1307.82918861,513.813165121,514.142672399
1308.68397893,513.901018122,514.135316965
1309.53876925,513.997079067,514.129530623
1310.39355957,514.100236257,514.125422055
1311.24834989,514.209266319,514.12307359
1312.10314021,514.322817874,514.122540295
1312.95793053,514.439393124,514.123849471
1313.81272085,514.557340711,514.127000616
1314.66751117,514.67486685,514.131965951
1315.52230149,514.790066899,514.138691562
1316.37709181,514.90097941,514.147099216
1317.23188213,515.005659735,514.157088898
1318.08667244,515.102257133,514.168541924
1318.94146276,515.189078454,514.181324354
1319.79625308,515.264636579,514.195290404
1320.6510434,515.327690709,514.210285705
1321.50583372,515.377279806,514.226150333
1322.36062404,515.412743414,514.242721586
1323.21541436,515.433730999,514.25983659
1324.07020468,515.440211014,514.277334956
1324.924995,515.432481094,514.295061537
1325.77978532,515.411166567,514.312869021
1326.63457564,515.377200666,514.330620008
1327.48936596,515.331786697,514.348188402
1328.34415628,515.276337061,514.365459951
1329.1989466,515.212395611,514.382331744
1330.05373692,515.141572473,514.398710931
1330.90852724,515.065509837,514.414513198
1331.76331755,514.98586438,514.429661294
1332.61810787,514.904286021,514.444083745
1333.47289819,514.822389104,514.4577138
1334.32768851,514.741718694,514.470488649
1335.18247883,514.663714389,514.482348771
1336.03726915,514.589678176,514.49323747
1336.89205947,514.52075506,514.503100813
1337.74684979,514.457929247,514.511888153
1338.60164011,514.402028986,514.519553195
1339.45643043,514.353733909,514.52605553
1340.31122075,514.313587369,514.531362707
1341.16601107,514.28201281,514.535452915
1342.02080139,514.25932321,514.538317975
1342.87559171,514.245715906,514.539966199
1343.73038203,514.241257828,514.540424784
1344.58517234,514.245871961,514.53974158
1345.43996266,514.259331084,514.537986104
1346.29475298,514.281257951,514.535249743
1347.1495433,514.311125525,514.531645118
1348.00433362,514.34824883,514.527304584
1348.85912394,514.391768208,514.522377739
1349.71391426,514.44063696,514.517027976
1350.56870458,514.493628362,514.511428251
1351.4234949,514.549363899,514.505756359
1352.27828522,514.606353428,514.500189947
1353.13307554,514.663043504,514.494901579
1353.98786586,514.717871586,514.490054143
1354.84265618,514.769310532,514.485796561
1355.6974465,514.815894676,514.48225964
1356.55223682,514.856243942,514.479552232
1357.40702714,514.889099835,514.477758117
1358.26181745,514.913367792,514.476933853
1359.11660777,514.92816245,514.477107732
1359.97139809,514.932860599,514.478280094
1360.82618841,514.927157006,514.480425195
1361.68097873,514.911108007,514.483494544
1362.53576905,514.885154331,514.487421448
1363.39055937,514.85012523,514.492126454
1364.24534969,514.807225104,514.497523285
1365.10014001,514.758001112,514.503524721
1365.95493033,514.704295437,514.510048048
1366.80972065,514.648185835,514.517019842
1367.66451097,514.591910212,514.524379835
1368.51930129,514.53777633,514.532083499
1369.37409161,514.488072395,514.540103306
1370.22888193,514.444991647,514.548428853
1371.08367224,514.410569214,514.557065916
1371.93846256,514.386624338,514.566034372
1372.79325288,514.374707112,514.575365185
1373.6480432,514.376053921,514.585096888
1374.50283352,514.3915532,514.595271927
1375.35762384,514.421721285,514.60593302
1376.21241416,514.466692421,514.617119658
1377.06720448,514.526226028,514.628864986
1377.9219948,514.599722316,514.641193198
1378.77678512,514.686233395,514.654117349
1379.63157544,514.78447315,514.667637548
1380.48636576,514.892837147,514.681739555
1381.34115608,515.009433741,514.696393721
1382.1959464,515.132128563,514.71155422
1383.05073672,515.258611521,514.727158742
1383.90552704,515.386482485,514.743128896
1384.76031735,515.513335706,514.759371419
1385.61510767,515.636830556,514.775780203
1386.46989799,515.75475304,514.792239228
1387.32468831,515.865069922,514.808626318
1388.17947863,515.965963343,514.824817382
1389.03426895,516.055841236,514.840690651
1389.88905927,516.133339716,514.856130569
1390.74384959,516.197330525,514.871031156
1391.59863991,516.246927054,514.885298597
1392.45343023,516.281482442,514.898852911
1393.30822055,516.300591399,514.911628921
1394.16301087,516.304106171,514.923576848
1395.01780119,516.29215214,514.934662611
1395.87259151,516.265124454,514.944867722
1396.72738183,516.223666989,514.954188683
1397.58217214,516.168640135,514.962635914
1398.43696246,516.101078078,514.970232087
1399.29175278,516.022141431,514.977009793
1400.1465431,515.933076245,514.983008754
1401.00133342,515.835180869,514.988272895
1401.85612374,515.729775705,514.992847481
1402.71091406,515.618184858,514.996776766
1403.56570438,515.501742501,515.000102592
1404.4204947,515.38181268,515.002863974
1405.27528502,515.259799703,515.005097191
1406.13007534,515.137142511,515.00683602
1406.98486566,515.015296531,515.008112003
1407.83965598,514.895701859,515.008954678
1408.6944463,514.779741558,515.009391722
1409.54923662,514.668706903,515.009449108
1410.40402694,514.56377922,515.009151419
1411.25881725,514.46601589,515.008522233
1412.11360757,514.37632466,515.007584249
1412.96839789,514.295429308,515.006358965
1413.82318821,514.223842941,515.004865966
1414.67797853,514.16185604,515.003121927
1415.53276885,514.109536419,515.00113944
1416.38755917,514.066745243,514.9989259
1417.24234949,514.033172847,514.996482877
1418.09713981,514.00838194,514.993806142
1418.95193013,513.991843788,514.990886278
1419.80672045,513.982969357,514.987709707
1420.66151077,513.981143493,514.984260115
1421.51630109,513.985760187,514.980520284
1422.37109141,513.996254016,514.976474366
1423.22588173,514.012133323,514.972110747
1424.08067204,514.033020519,514.967425501
1424.93546236,514.05869095,514.96242622
1425.79025268,514.0891033,514.957135868
1426.645043,514.124424917,514.95159646
1427.49983332,514.165048649,514.945872381
1428.35462364,514.211590416,514.940053057
1429.20941396,514.26486615,514.934254846
1430.06420428,514.325854256,514.928622198
1430.9189946,514.395646588,514.923327975
1431.77378492,514.475391029,514.918572702
1432.62857524,514.566235363,514.914582674
1433.48336556,514.669285741,514.911607079
1434.33815588,514.785587694,514.909914287
1435.1929462,514.916131203,514.909787554
1436.04773652,515.061883478,514.911520605
1436.90252684,515.223848384,514.91541364
1437.75731715,515.403131641,514.921770036
1438.61210747,515.600988256,514.93089375
1439.46689779,515.818852023,514.943087439
1440.32168811,516.058354378,514.958651335
1441.17647843,516.321323366,514.977882801
1442.03126875,516.609752394,515.001076389
1442.88605907,516.925743188,515.028524284
1443.74084939,517.271424727,515.060516839
1444.59563971,517.648840608,515.097342689
1445.45043003,518.059805518,515.139287934
1446.30522035,518.505744844,515.186634147
1447.16001067,518.987529497,515.239655094
1448.01480099,519.505302812,515.298611978
1448.86959131,520.058295851,515.363746951
1449.72438163,520.644648621,515.435274851
1450.57917194,521.261265125,515.513373388
1451.43396226,521.903719246,515.598172161
1452.28875258,522.566216527,515.68974106
1453.1435429,523.241611682,515.788078741
1453.99833322,523.921480011,515.893101809
1454.85312354,524.596244975,516.004635232
1455.70791386,525.255372682,516.122404645
1456.56270418,525.887641404,516.246031229
1457.4174945,526.48147669,516.37502968
1458.27228482,527.025336589,516.508809612
1459.12707514,527.508144515,516.646680977
1459.98186546,527.919770616,516.787864196
1460.83665578,528.251544984,516.931505483
1461.6914461,528.496765148,517.076697382
1462.54623642,528.651151241,517.22250414
1463.40102674,528.713204211,517.367991071
1464.25581705,528.684429583,517.512256471
1465.11060737,528.569404273,517.654464216
1465.96539769,528.375683147,517.793875205
1466.82018801,528.113552895,517.929876015
1467.67497833,527.795645481,518.062003073
1468.52976865,527.436432682,518.189960849
1469.38455897,527.051630239,518.313633011
1470.23934929,526.657537292,518.433086032
1471.09413961,526.270335328,518.548564979
1471.94892993,525.905377967,518.660481506
1472.80372025,525.5765126,518.769394546
1473.65851057,525.295478527,518.875984628
1474.51330089,525.071417482,518.981023033
1475.36809121,524.910519229,519.085337267
1476.22288153,524.815818258,519.189774538
1477.07767184,524.787151004,519.295164953
1477.93246216,524.821271198,519.402285972
1478.78725248,524.912113065,519.511829655
1479.6420428,525.051188483,519.624374354
1480.49683312,525.228094672,519.74036231
1481.35162344,525.431100971,519.8600842
1482.20641376,525.647789027,519.983671409
1483.06120408,525.865725362,520.11109651
1483.9159944,526.073134522,520.242181885
1484.77078472,526.259538029,520.376615894
1485.62557504,526.416344507,520.513975993
1486.48036536,526.537389291,520.653758345
1487.33515568,526.619409311,520.795413288
1488.189946,526.662432014,520.938385576
1489.04473632,526.670069984,521.08215815
1489.89952664,526.649717928,521.226298167
1490.75431695,526.612637346,521.370503824
1491.60910727,526.573909853,521.514650226
1492.46389759,526.552253101,521.658832653
1493.31868791,526.569706665,521.80340579
1494.17347823,526.65119707,521.949017602
1495.02826855,526.823988624,522.096636512
1495.88305887,527.117022698,522.247570564
1496.73784919,527.560142441,522.403477327
1497.59263951,528.183204749,522.566363206
1498.44742983,529.015100443,522.738571021
1499.30222015,530.082720612,522.92275527
1500.15701047,531.409904615,523.12184494
1501.01180079,533.016383425,523.338993889
1501.86659111,534.916711314,523.577518747
1502.72138143,537.119175993,523.840824328
1503.57617174,539.624693972,524.132316602
1504.43096206,542.425734993,524.455303737
1505.28575238,545.505360942,524.81288666
1506.1405427,548.836482226,525.207841732
1506.99533302,552.381425325,525.642499088
1507.85012334,556.091890311,526.118620979
1508.70491366,559.909367447,526.637285114
1509.55970398,563.766065337,527.19877861
1510.4144943,567.586368974,527.802508328
1511.26928462,571.288802428,528.446933088
1512.12407494,574.78842946,529.129522718
1512.97886526,577.999590801,529.846748034
1513.83365558,580.83884638,530.594104291
1514.6884459,583.227963999,531.36616877
1515.54323622,585.096784686,532.156691314
1516.39802654,586.385808385,532.958714946
1517.25281685,587.048372485,533.764722179
1518.10760717,587.052329598,534.566801545
1518.96239749,586.381167973,535.356828297
1519.81718781,585.034555291,536.126653007
1520.67197813,583.02831876,536.868291787
1521.52676845,580.393895793,537.57411209
1522.38155877,577.177300258,538.237008612
1523.23634909,573.437660119,538.850564523
1524.09113941,569.245404405,539.4091939
1524.94592973,564.680203799,539.90826216
1525.80072005,559.828784614,540.344182452
1526.65551037,554.782741168,540.714487333
1527.51030069,549.636460979,541.017876405
1528.36509101,544.485235043,541.254241406
1529.21988133,539.423561799,541.424670335
1530.07467164,534.543596718,541.531431531
1530.92946196,529.933671716,541.577937626
1531.78425228,525.676816571,541.568688659
1532.6390426,521.849244713,541.50919335
1533.49383292,518.518801865,541.405867573
1534.34862324,515.743414742,541.265909459
1535.20341356,513.569613052,541.097151621
1536.05820388,512.031221572,540.907892499
1536.9129942,511.148316108,540.706710486
1537.76778452,510.926507577,540.502265697
1538.62257484,511.356590391,540.303095132
1539.47736516,512.414572449,540.11740741
1540.33215548,514.062078599,539.95288322
1541.1869458,516.247104645,539.816487263
1542.04173612,518.905108618,539.714297184
1542.89652644,521.960434036,539.651354671
1543.75131675,525.328049391,539.631543397
1544.60610707,528.915569597,539.657497791
1545.46089739,532.625504911,539.730545717
1546.31568771,536.35766441,539.850686941
1547.17047803,540.011632167,540.016607855
1548.02526835,543.489226198,540.225731392
1548.88005867,546.696835155,540.474299411
1549.73484899,549.547526867,540.757483407
1550.58963931,551.96284991,541.069518253
1551.44442963,553.874292513,541.403853213
1552.29921995,555.224401936,541.753314486
1553.15401027,555.967579876,542.110273875
1554.00880059,556.070565176,542.466818434
1554.86359091,555.512624646,542.81491648
1555.71838123,554.285492983,543.146576158
1556.57317154,552.393122559,543.453993785
1557.42796186,549.851334886,543.729690446
1558.28275218,546.687499805,543.966637174
1559.1375425,542.94035239,544.158370672
1559.99233282,538.659954939,544.299101827
1560.84712314,533.907677464,544.383817783
1561.70191346,528.755992984,544.408376216
1562.55670378,523.287888787,544.369588362
1563.4114941,517.595758971,544.265285937
1564.26628442,511.779741074,544.094366663
1565.12107474,505.94556593,543.856814118
1565.97586506,500.202063198,543.553689444
1566.83065538,494.658468724,543.187094221
1567.6854457,489.421641605,542.760104967
1568.54023602,484.593269497,542.276680512
1569.39502634,480.267126328,541.741544164
1570.24981665,476.526447987,541.160043305
1571.10460697,473.44152664,540.53799025
1571.95939729,471.067676697,539.881489928
1572.81418761,469.443740396,539.196761651
1573.66897793,468.591252242,538.489963164
1574.52376825,468.514301173,537.767025194
1575.37855857,469.200057635,537.033504208
1576.23334889,470.619878131,536.294460148
1577.08813921,472.730863903,535.554364607
1577.94292953,475.477743042,534.817043332
1578.79771985,478.794956874,534.085655078
1579.65251017,482.608834283,533.362706495
1580.50730049,486.839739963,532.650100262
1581.36209081,491.404121917,531.949211718
1582.21688113,496.216438129,531.260988129
1583.07167144,501.190950002,530.586063791
1583.92646176,506.243343813,529.924883084
1584.78125208,511.292131877,529.277822887
1585.6360424,516.259747794,528.645305018
1586.49083272,521.073101459,528.027887455
1587.34562304,525.663207046,527.426319825
1588.20041336,529.963610793,526.841547002
1589.05520368,533.907749338,526.274647983
1589.909994,537.425746411,525.726705015
1590.76478432,540.441299621,525.198607213
1591.61957464,542.869318836,524.690801998
1592.47436496,544.614924102,524.203015728
1593.32915528,545.574206303,523.733970192
1594.1839456,545.636810824,523.281122554
1595.03873592,544.690101729,522.840453393
1595.89352624,542.624531228,522.406322766
1596.74831655,539.339843925,521.971409475
1597.60310687,534.751762858,521.526743989
1598.45789719,528.798757465,521.061840001
1599.31268751,521.448413095,520.564922866
1600.16747783,512.702884898,520.023245858
1601.02226815,502.602988211,519.423478583
1601.87705847,491.230635586,518.752147257
1602.73184879,478.709471287,517.996103995
1603.58663911,465.203631093,517.143001343
1604.44142943,450.914631853,516.181748873
1605.29621975,436.07649428,515.102930742
1606.15101007,420.949269725,513.899165836
1607.00580039,405.811171306,512.565394877
1607.86059071,390.949564377,511.099081802
1608.71538103,376.651165726,509.500320319
1609.57017134,363.191883307,507.771840667
1610.42496166,350.826775929,505.918916005
1611.27975198,339.78065078,503.949172725
1612.1345423,330.2398502,501.872314594
1612.98933262,322.345754812,499.699776254
1613.84412294,316.190412071,497.444326135
1614.69891326,311.814532379,495.119641696
1615.55370358,309.207919771,492.73988095
1616.4084939,308.312208095,490.319272898
1617.26328422,309.025589539,487.87174595
1618.11807454,311.209119974,485.41060883
1618.97286486,314.694157008,482.948293743
1619.82765518,319.290489797,480.496167132
1620.6824455,324.794770838,478.064409735
1621.53723582,330.998968184,475.661965321
1622.39202614,337.698643269,473.296556322
1623.24681645,344.700846001,470.974763343
1624.10160677,351.831350043,468.70216361
1624.95639709,358.940916271,466.483520694
1625.81118741,365.910264371,464.323014624
1626.66597773,372.653423058,462.224497625
1627.52076805,379.119184788,460.191757452
1628.37555837,385.290561234,458.228768901
1629.23034869,391.182343395,456.339915093
1630.08513901,396.837026928,454.53016261
1630.93992933,402.319472658,452.805178128
1631.79471965,407.710740781,451.171378196
1632.64950997,413.101522704,449.635907195
1633.50430029,418.585522502,448.206541334
1634.35909061,424.253122553,446.891520272
1635.21388093,430.185701489,445.699313652
1636.06867124,436.450920351,444.638335805
1636.92346156,443.099143112,443.716626085
1637.77825188,450.161039532,442.941514367
1638.6330422,457.646355216,442.319291541
1639.48783252,465.543752692,441.854902883
1640.34262284,473.821547033,441.55167856
1641.19741316,482.429151743,441.411111698
1642.05220348,491.29908244,441.432691477
1642.9069938,500.349359073,441.613795955
1643.76178412,509.486140437,441.949646692
1644.61657444,518.606486704,442.433325298
1645.47136476,527.601202471,443.055850308
1646.32615508,536.357689213,443.806310222
1647.1809454,544.762741425,444.672045866
1648.03573572,552.705343165,445.638874497
1648.89052604,560.079630045,446.691349542
1649.74531635,566.788132015,447.813051546
1650.60010667,572.745255833,448.986906462
1651.45489699,577.880811477,450.195526549
1652.30968731,582.143248236,451.421566839
1653.16447763,585.502181146,452.648086658
1654.01926795,587.949872249,453.858903186
1654.87405827,589.501555397,455.038924053
1655.72884859,590.194654076,456.174447411
1656.58363891,590.08697293,457.253419076
1657.43842923,589.253992823,458.265637959
1658.29321955,587.785530157,459.202904469
1659.14800987,585.782106475,460.059111073
1660.00280019,583.351337161,460.830278767
1660.85759051,580.604568986,461.514548509
1661.71238083,577.653916698,462.112142873
1662.56717114,574.60971557,462.625316491
1663.42196146,571.578272192,463.058311006
1664.27675178,568.659803498,463.417323157
1665.1315421,565.946571933,463.710487206
1665.98633242,563.521273855,463.947866
1666.84112274,561.455711068,464.141438263
1667.69591306,559.80980862,464.305065876
1668.55070338,558.631098902,464.454425509
1669.4054937,557.954723981,464.606892432
1670.26028402,557.803866319,464.781367548
1671.11507434,558.190468523,464.998041394
1671.96986466,559.116119745,465.278091473
1672.82465498,560.572954467,465.643312128
1673.6794453,562.544400372,466.115679798
1674.53423562,565.005720678,466.716861818
1675.38902594,567.924401015,467.467682655
1676.24381625,571.260419294,468.387565227
1677.09860657,574.966417864,469.493966911
1677.95339689,578.987867434,470.801831697
1678.80818721,583.263354826,472.323081386
1679.66297753,587.725056226,474.066168305
1680.51776785,592.299416824,476.035710226
1681.37255817,596.90811818,478.232226857
1682.22734849,601.46940593,480.65199515
1683.08213881,605.899721514,483.287036022
1683.93692913,610.115523411,486.125238781
1684.79171945,614.035234673,489.150623365
1685.64650977,617.581226575,492.343733431
1686.50130009,620.681631206,495.682144707
1687.35609041,623.271778983,499.141064525
1688.21088073,625.295204028,502.693993168
1689.06567104,626.704239301,506.313415087
1689.92046136,627.460198701,509.971487259
1690.77525168,627.533202765,513.640694094
1691.630042,626.901838422,517.294444081
1692.48483232,625.552834866,520.907590229
1693.33962264,623.480811826,524.456862124
1694.19441296,620.688137694,527.921202904
1695.04920328,617.184996303,531.282010093
1695.9039936,612.989708563,534.523282971
1696.75878392,608.129239778,537.631680632
1697.61357424,602.639814208,540.596496359
1698.46836456,596.567582754,543.409556505
1699.32315488,589.969206216,546.065054091
1700.1779452,582.912131426,548.559328424
1701.03273552,575.474393524,550.890603947
1701.88752584,567.743871985,553.0587038
1702.74231615,559.816936707,555.064754093
1703.59710647,551.796445975,556.910893203
1704.45189679,543.789194277,558.599998575
1705.30668711,535.903013841,560.135441577
1706.16147743,528.243698239,561.520877869
1707.01626775,520.911877856,562.760077354
1707.87105807,514.000037633,563.856795919
1708.72584839,507.589890043,564.814689798
1709.58063871,501.750217509,565.637270442
1710.43542903,496.5352175,566.327894547
1711.29021935,491.983383327,566.889782365
1712.14500967,488.116903353,567.326056662
1712.99979999,484.941452105,567.639793408
1713.85459031,482.446248512,567.834074969
1714.70938063,480.60437282,567.912038484
1715.56417094,479.373383249,567.876914708
1716.41896126,478.696235653,567.7320544
1717.27375158,478.502532571,567.480941452
1718.1285419,478.710200441,567.127195015
1718.98333222,479.227656793,566.674564786
1719.83812254,479.956405355,566.12692344
1720.69291286,480.793959569,565.488259881
1721.54770318,481.637034552,564.762677044
1722.4024935,482.384903761,563.954396131
1723.25728382,482.942718527,563.067764964
1724.11207414,483.224601059,562.107264608
1724.96686446,483.15639334,561.077507568
1725.82165478,482.677916975,559.983221424
1726.6764451,481.744556406,558.829213472
1727.53123542,480.328078822,557.620315744
1728.38602574,478.416752284,556.361314365
1729.24081605,476.014863601,555.056869632
1730.09560637,473.14176491,553.711434125
1730.95039669,469.830708308,552.329178209
1731.80518701,466.1277873,550.913934468
1732.65997733,462.091134366,549.469171298
1733.51476765,457.790317388,547.998001308
1734.36955797,453.305825795,546.503225315
1735.22434829,448.728510721,544.987408554
1736.07913861,444.158739196,543.452981226
1736.93392893,439.70501267,541.902352457
1737.78871925,435.481963455,540.338027069
1738.64350957,431.607769561,538.762716335
1739.49829989,428.201023275,537.179434166
1740.35309021,425.377131609,535.591570462
1741.20788053,423.244465565,534.002935456
1742.06267084,421.900519907,532.417771218
1742.91746116,421.428264801,530.840727148
1743.77225148,421.892855938,529.27679763
1744.6270418,423.338941035,527.731223777
1745.48183212,425.788765109,526.209365117
1746.33662244,429.241131477,524.716549159
1747.19141276,433.671226037,523.257908603
1748.04620308,439.031342366,521.838218281
1748.9009934,445.252451943,520.461743928
1749.75578372,452.246420496,519.132111968
1750.61057404,459.908708422,517.852207245
1751.46536436,468.121508811,516.624104842
1752.32015468,476.757218135,515.449039908
1753.174945,485.682007073,514.327415221
1754.02973532,494.759309812,513.258843423
1754.88452564,503.853169345,512.242219889
1755.73931595,512.831339395,511.275820132
1756.59410627,521.567980092,510.357412939
1757.44889659,529.945895778,509.484380459
1758.30368691,537.858392056,508.65383872
1759.15847723,545.210777274,507.862753002
1760.01326755,551.92145572,507.108042992
1760.86805787,557.922631719,506.386675182
1761.72284819,563.160719216,505.695743461
1762.57763851,567.59649377,505.032539895
1763.43242883,571.204984624,504.394617427
1764.28721915,573.975159729,503.779846864
1765.14200947,575.909398569,503.186469804
1765.99679979,577.022563209,502.613144802
1766.85159011,577.340503258,502.058980071
1767.70638043,576.89811785,501.523546807
1768.56117074,575.737268205,501.006870146
1769.41596106,573.904761834,500.509396187
1770.27075138,571.450583018,500.031934973
1771.1255417,568.426581237,499.575582576
1771.98033202,564.88571764,499.141627443
1772.83512234,560.881739674,498.731445339
1773.68991266,556.46910893,498.34638675
1774.54470298,551.703134156,497.987662643
1775.3994933,546.640249848,497.656235704
1776.25428362,541.33826101,497.352722934
1777.10907394,535.856448201,497.077315021
1777.96386426,530.255619238,496.829719311
1778.81865458,524.598202104,496.609133194
1779.6734449,518.948372156,496.414252255
1780.52823522,513.372246062,496.243316023
1781.38302554,507.938253543,496.094193905
1782.23781585,502.717684198,495.964511681
1783.09260617,497.785208336,495.85181419
1783.94739649,493.21912608,495.753755668
1784.80218681,489.101158371,495.668306713
1785.65697713,485.515598801,495.593964362
1786.51176745,482.547659347,495.529950063
1787.36655777,480.280972488,495.476381332
1788.22134809,478.794350675,495.434405494
1789.07613841,478.157935499,495.406285525
1789.93092873,478.428890022,495.395429281
1790.78571905,479.646878166,495.406356207
1791.64050937,481.829615849,495.444598543
1792.49529969,484.968719652,495.516535546
1793.35009001,489.026079094,495.629161089
1794.20488033,493.93109532,495.78978971
1795.05967064,499.579187427,496.005711869
1795.91446096,505.831877717,496.283813514
1796.76925128,512.518646438,496.630178373
1797.6240416,519.440643274,497.049694749
1798.47883192,526.376156378,497.545689638
1799.33362224,533.087447911,498.119609805
1800.18841256,539.328273628,498.77076333
1801.04320288,544.851191205,499.496126949
1801.8979932,549.413757367,500.290215208
1802.75278352,552.783204926,501.14500202
1803.60757384,554.740072034,502.049889473
1804.46236416,555.081714074,502.991727969
1805.31715448,553.626225297,503.954894831
1806.1719448,550.216647142,504.92143345
1807.02673512,544.725069249,505.871248793
1807.88152544,537.056269808,506.782351695
1808.73631575,527.150642441,507.631142691
1809.59110607,514.986242988,508.39272582
1810.44589639,500.579862707,509.041244481
1811.30068671,483.987095289,509.550233937
1812.15547703,465.301414934,509.892986252
1813.01026735,444.652322481,510.042923642
1813.86505767,422.202647234,509.973976791
1814.71984799,398.14511462,509.660965102
1815.57463831,372.698305135,509.079974752
1816.42942863,346.102139009,508.208728995
1817.28421895,318.613024549,507.026944624
1818.13900927,290.498807029,505.5166682
1818.99379959,262.033649966,503.662584394
1819.84858991,233.492972493,501.452287927
1820.70338023,205.148555868,498.876511196
1821.55817054,177.263919631,495.929300778
1822.41296086,150.090054062,492.608136544
1823.26775118,123.861580923,488.913988602
1824.1225415,98.7933994236,484.851310198
1824.97733182,75.0778593534,480.427967106
1825.83212214,52.8824887033,475.655104806
1826.68691246,32.3482891287,470.546956196
1827.54170278,13.5885995818,465.120595191
1828.3964931,-3.3114835069,459.395643543
1829.25128342,-18.2951517942,453.393938703
1830.10607374,-31.3334279561,447.139171262
1830.96086406,-42.4242454942,440.656502002
1831.81565438,-51.5911113609,433.972168587
1832.6704447,-58.8814023227,427.113090491
1833.52523502,-64.3643495333,420.106479838
1834.38002534,-68.1287679653,412.979465772
1835.23481565,-70.2805882405,405.758739106
1836.08960597,-70.9402480854,398.470222241
1836.94439629,-70.2399992415,391.138768298
1837.79918661,-68.3211832917,383.787892805
1838.65397693,-65.3315266588,376.439540088
1839.50876725,-61.4225011149,369.113886068
1840.36355757,-56.7467916528,361.82918084
1841.21834789,-51.4559086369,354.601635876
1842.07313821,-45.697975911,347.445358936
1842.92792853,-39.6157211057,340.37233607
1843.78271885,-33.3446888865,333.392457326
1844.63750917,-27.0116924204,326.513580597
1845.49229949,-20.7335130025,319.741625491
1846.34708981,-14.6158526819,313.080687901
1847.20188013,-8.75253991168,306.533167446
1848.05667044,-3.22498380581,300.099902012
1848.91146076,1.89813144943,293.78030428
1849.76625108,6.56092405442,287.572495937
1850.6210414,10.7201790428,281.473437524
1851.47583172,14.3450174215,275.479053262
1852.33062204,17.4163897883,269.584349475
1853.18541236,19.9264157847,263.783524345
1854.04020268,21.8775918178,258.0700671
1854.894993,23.2818900855,252.436844618
1855.74978332,24.1597720923,246.876172417
1856.60457364,24.5391395749,241.379867306
1857.45936396,24.4542451126,235.939281522
1858.31415428,23.9445837115,230.545321265
1859.1689446,23.05378537,225.188454909
1860.02373492,21.8285271053,219.858718453
1860.87852524,20.3174811821,214.545727899
1861.73331555,18.5703143983,209.23870884
1862.58810587,16.6367512737,203.926552525
1863.44289619,14.5657119192,198.597906277
1864.29768651,12.404533264,193.241304476
1865.15247683,10.1982802297,187.84534358
1866.00726715,7.98915140433,182.39890146
1866.86205747,5.81598180395,176.891398726
1867.71684779,3.71384345888,171.313097167
1868.57163811,1.71374283805,165.655426449
1869.42642843,-0.157587447955,159.911325588
1870.28121875,-1.87780663016,154.07558209
1871.13600907,-3.42899864491,148.145149388
1871.99079939,-4.79762611589,142.119422153
1872.84558971,-5.97441254768,136.000450097
1873.70038003,-6.95416049109,129.793075287
1874.55517034,-7.73551392169,123.504985775
1875.40996066,-8.32067337569,117.146688481
1876.26475098,-8.71507251894,110.731414575
1877.1195413,-8.92702479782,104.274975152
1877.97433162,-8.96734864729,97.7955795125
1878.82912194,-8.84897942567,91.3136175182
